Employee Id,Department,Region,Education,Gender,Recruitment_Channel,No_Of_Trainings,Age,Age Group,Previous_Year_Rating,Length_Of_Service,Kpis_Met >80%,Awards_Won?,Avg_Training_Score,Training Score Group,Is_Promoted
1594,Sales & Marketing,Region_13,Bachelor'S,M,Other,1,43,40-50,3,14,0,0,45,40-60,0
43211,Analytics,Region_15,Bachelor'S,M,Sourcing,3,29,20-30,3,4,0,0,90,>80,0
34199,Procurement,Region_26,Bachelor'S,M,Other,1,29,20-30,4,5,1,0,63,60-80,0
61601,Technology,Region_16,Bachelor'S,F,Other,1,30,30-40,1,2,0,0,78,60-80,0
73209,Sales & Marketing,Region_13,Bachelor'S,M,Other,1,26,20-30,4,3,0,0,48,40-60,0
62955,Analytics,Region_8,Bachelor'S,M,Sourcing,2,29,20-30,1,4,0,0,83,>80,0
30004,Procurement,Region_2,Bachelor'S,F,Sourcing,1,35,30-40,5,6,1,0,71,60-80,1
78270,Operations,Region_22,Master'S & Above,M,Sourcing,1,52,50-60,3,19,1,0,57,40-60,0
37485,Analytics,Region_22,Bachelor'S,M,Sourcing,2,28,20-30,3,2,0,0,83,>80,0
9131,Sales & Marketing,Region_8,Bachelor'S,M,Other,1,27,20-30,4,3,1,1,50,40-60,0
62833,Legal,Region_29,Bachelor'S,M,Other,1,29,20-30,5,4,0,0,58,40-60,0
39890,Procurement,Region_7,Bachelor'S,M,Other,1,41,40-50,1,10,0,0,67,60-80,0
2969,Sales & Marketing,Region_2,Bachelor'S,M,Sourcing,1,37,30-40,3,4,0,0,53,40-60,0
45931,Sales & Marketing,Region_22,Bachelor'S,M,Sourcing,1,33,30-40,5,5,1,0,41,40-60,0
70236,Sales & Marketing,Region_2,Master'S & Above,M,Sourcing,1,34,30-40,5,3,1,0,49,40-60,1
20817,Technology,Region_7,Bachelor'S,F,Other,1,28,20-30,3,6,0,0,78,60-80,0
43413,Analytics,Region_11,Bachelor'S,M,Sourcing,1,31,30-40,3,5,0,0,82,>80,0
73747,Hr,Region_8,Bachelor'S,F,Sourcing,2,26,20-30,4,3,0,0,50,40-60,0
41820,Sales & Marketing,Region_31,Master'S & Above,M,Other,1,45,40-50,5,15,1,0,46,40-60,0
21946,Technology,Region_7,Bachelor'S,F,Other,1,29,20-30,5,2,1,0,85,>80,1
36799,Operations,Region_31,Bachelor'S,F,Other,1,28,20-30,3,3,0,0,58,40-60,0
69752,Operations,Region_26,Bachelor'S,F,Other,1,31,30-40,5,6,1,0,62,60-80,0
41936,Procurement,Region_2,Master'S & Above,F,Sourcing,1,55,50-60,3,4,0,0,73,60-80,0
9374,Analytics,Region_11,Bachelor'S,M,Sourcing,1,33,30-40,3,7,1,1,82,>80,0
20629,Procurement,Region_19,Bachelor'S,F,Sourcing,1,37,30-40,3,7,0,0,68,60-80,0
27272,Procurement,Region_9,Bachelor'S,F,Sourcing,1,28,20-30,2,2,0,1,64,60-80,0
61459,Operations,Region_13,Bachelor'S,M,Sourcing,1,38,30-40,3,2,0,0,59,40-60,0
19383,Operations,Region_4,Bachelor'S,F,Other,1,34,30-40,4,7,0,0,67,60-80,1
1551,Procurement,Region_2,Master'S & Above,M,Sourcing,1,33,30-40,4,7,1,0,69,60-80,0
46617,Operations,Region_2,Bachelor'S,M,Sourcing,1,52,50-60,2,15,0,0,60,40-60,0
37981,Analytics,Region_27,Bachelor'S,M,Other,1,32,30-40,3,6,1,0,83,>80,0
40958,Operations,Region_13,Bachelor'S,M,Other,1,41,40-50,3,10,0,0,59,40-60,0
35719,Sales & Marketing,Region_23,Bachelor'S,M,Other,1,34,30-40,1,10,0,0,49,40-60,0
69997,Analytics,Region_7,Bachelor'S,M,Sourcing,1,31,30-40,4,7,0,0,80,60-80,0
72342,Technology,Region_2,Bachelor'S,M,Sourcing,1,24,20-30,4,2,0,0,76,60-80,0
67846,Sales & Marketing,Region_7,Master'S & Above,M,Sourcing,2,39,30-40,3,4,1,0,48,40-60,0
65354,Analytics,Region_4,Bachelor'S,M,Other,2,28,20-30,4,3,1,0,85,>80,0
24729,Technology,Region_2,Bachelor'S,M,Other,3,28,20-30,3,2,0,0,73,60-80,0
39139,Analytics,Region_22,Bachelor'S,F,Other,1,28,20-30,3,2,0,0,80,60-80,0
31112,Hr,Region_13,Bachelor'S,F,Other,1,30,30-40,1,10,0,0,50,40-60,0
44667,Analytics,Region_19,Bachelor'S,M,Other,1,37,30-40,5,4,1,0,83,>80,0
44151,Procurement,Region_26,Bachelor'S,F,Sourcing,1,34,30-40,3,6,0,0,72,60-80,0
63392,Technology,Region_22,Bachelor'S,M,Other,1,31,30-40,5,4,1,0,83,>80,0
40318,Analytics,Region_22,Bachelor'S,F,Other,1,28,20-30,4,5,0,0,84,>80,1
43986,Procurement,Region_10,Master'S & Above,M,Other,1,37,30-40,3,3,0,0,66,60-80,0
51848,Finance,Region_2,Master'S & Above,F,Other,1,36,30-40,4,9,0,0,59,40-60,0
77027,Technology,Region_31,Bachelor'S,F,Other,1,30,30-40,4,10,1,0,80,60-80,0
38278,Sales & Marketing,Region_22,Master'S & Above,M,Other,1,45,40-50,3,7,0,0,53,40-60,0
67808,Procurement,Region_4,Master'S & Above,F,Sourcing,2,41,40-50,3,7,0,0,72,60-80,0
8080,Operations,Region_22,Master'S & Above,F,Sourcing,1,55,50-60,1,13,0,0,56,40-60,0
64229,Sales & Marketing,Region_32,Bachelor'S,M,Sourcing,1,28,20-30,3,4,0,0,47,40-60,0
14956,Procurement,Region_17,Bachelor'S,F,Sourcing,1,29,20-30,3,3,0,0,70,60-80,0
77610,Sales & Marketing,Region_31,Bachelor'S,M,Other,1,38,30-40,1,3,0,0,53,40-60,0
13180,Operations,Region_7,Bachelor'S,M,Sourcing,1,28,20-30,1,2,0,0,60,40-60,0
33882,Sales & Marketing,Region_5,Bachelor'S,M,Other,1,31,30-40,1,5,0,0,48,40-60,0
77502,Sales & Marketing,Region_2,Master'S & Above,M,Sourcing,1,46,40-50,2,12,0,0,53,40-60,0
74488,Technology,Region_14,Bachelor'S,F,Sourcing,1,43,40-50,4,14,1,0,79,60-80,0
45579,Technology,Region_23,Bachelor'S,M,Sourcing,2,30,30-40,2,2,0,0,81,>80,0
67018,Procurement,Region_17,Master'S & Above,F,Other,1,37,30-40,1,5,0,0,62,60-80,0
16218,Operations,Region_15,Bachelor'S,F,Sourcing,1,38,30-40,4,3,0,0,56,40-60,0
40255,Operations,Region_7,Bachelor'S,M,Sourcing,1,37,30-40,5,4,1,0,59,40-60,0
55784,Legal,Region_9,Master'S & Above,M,Sourcing,1,34,30-40,3,6,1,0,60,40-60,0
4725,Sales & Marketing,Region_2,Bachelor'S,M,Referred,3,32,30-40,4,5,0,0,47,40-60,0
24448,Technology,Region_2,Master'S & Above,M,Sourcing,2,43,40-50,2,5,0,0,85,>80,0
16264,Operations,Region_7,Master'S & Above,M,Sourcing,1,39,30-40,2,11,0,0,61,60-80,0
37795,Sales & Marketing,Region_26,Bachelor'S,F,Sourcing,1,37,30-40,3,3,0,0,54,40-60,0
40411,Analytics,Region_23,Bachelor'S,M,Sourcing,1,31,30-40,4,3,1,0,88,>80,0
67263,Technology,Region_11,Bachelor'S,M,Other,1,34,30-40,4,4,0,0,78,60-80,0
59404,Sales & Marketing,Region_28,Bachelor'S,M,Sourcing,1,37,30-40,4,9,0,0,50,40-60,0
59180,Technology,Region_13,Bachelor'S,F,Other,1,24,20-30,3,2,0,0,82,>80,0
54867,Operations,Region_22,Bachelor'S,M,Other,1,34,30-40,4,10,1,0,56,40-60,0
17380,Operations,Region_2,Master'S & Above,M,Other,1,46,40-50,5,3,1,0,58,40-60,0
8968,Procurement,Region_22,Bachelor'S,M,Other,1,26,20-30,2,2,0,0,71,60-80,0
69884,Analytics,Region_22,Bachelor'S,M,Sourcing,1,28,20-30,4,2,1,0,81,>80,1
9813,Operations,Region_15,Bachelor'S,M,Other,1,44,40-50,3,16,0,0,61,60-80,0
26923,R&D,Region_13,Master'S & Above,M,Sourcing,2,35,30-40,5,7,1,0,83,>80,0
62238,Procurement,Region_7,Master'S & Above,M,Other,1,36,30-40,3,6,0,0,94,>80,1
10592,Procurement,Region_22,Bachelor'S,M,Other,1,32,30-40,1,6,0,0,70,60-80,0
65963,Sales & Marketing,Region_22,Bachelor'S,M,Other,3,29,20-30,1,2,0,0,50,40-60,0
11074,Operations,Region_27,Bachelor'S,F,Other,1,33,30-40,3,10,1,0,62,60-80,0
49084,Finance,Region_2,Below Secondary,M,Sourcing,1,25,20-30,4,3,1,0,61,60-80,0
29712,Technology,Region_23,Bachelor'S,M,Other,1,33,30-40,4,3,0,0,76,60-80,0
78015,Sales & Marketing,Region_10,Master'S & Above,F,Other,1,35,30-40,3,4,1,0,49,40-60,0
25727,Analytics,Region_15,Bachelor'S,M,Sourcing,1,30,30-40,2,4,0,0,81,>80,0
71026,Operations,Region_2,Bachelor'S,F,Other,1,54,50-60,1,8,0,0,60,40-60,0
22360,Operations,Region_2,Bachelor'S,M,Sourcing,1,50,50-60,3,17,0,0,61,60-80,0
55140,Technology,Region_19,Bachelor'S,F,Sourcing,1,36,30-40,3,8,0,0,78,60-80,0
34515,Technology,Region_2,Bachelor'S,M,Sourcing,1,38,30-40,4,10,0,0,76,60-80,0
68593,Procurement,Region_2,Master'S & Above,F,Other,1,33,30-40,5,8,0,0,79,60-80,1
38348,Procurement,Region_13,Master'S & Above,M,Other,1,41,40-50,3,11,0,0,65,60-80,0
10778,Procurement,Region_2,Bachelor'S,M,Sourcing,2,26,20-30,3,1,0,0,68,60-80,0
26853,Operations,Region_2,Bachelor'S,F,Sourcing,1,55,50-60,3,9,0,0,56,40-60,0
43160,Operations,Region_2,Bachelor'S,F,Sourcing,1,59,50-60,4,25,0,0,58,40-60,0
13009,Technology,Region_7,Bachelor'S,M,Sourcing,1,52,50-60,3,6,0,0,81,>80,0
27921,Technology,Region_2,Bachelor'S,M,Sourcing,2,30,30-40,3,2,0,0,82,>80,0
61641,R&D,Region_7,Master'S & Above,M,Other,2,34,30-40,3,3,1,0,82,>80,0
69342,Sales & Marketing,Region_30,Bachelor'S,M,Sourcing,2,26,20-30,1,4,0,0,41,40-60,0
74735,Sales & Marketing,Region_7,Bachelor'S,M,Other,6,29,20-30,1,9,0,0,45,40-60,0
34491,Operations,Region_13,Bachelor'S,M,Sourcing,1,34,30-40,5,10,0,0,60,40-60,0
20870,Sales & Marketing,Region_9,Bachelor'S,M,Other,1,29,20-30,4,5,0,0,53,40-60,0
55869,Technology,Region_7,Bachelor'S,F,Sourcing,2,35,30-40,3,3,0,0,79,60-80,0
54307,Procurement,Region_22,Bachelor'S,M,Sourcing,1,30,30-40,3,3,0,0,70,60-80,0
49481,Operations,Region_2,Bachelor'S,F,Other,2,39,30-40,4,3,0,0,60,40-60,0
21989,Finance,Region_2,Master'S & Above,M,Other,1,33,30-40,3,6,1,0,60,40-60,0
17991,Sales & Marketing,Region_7,Master'S & Above,M,Other,1,44,40-50,3,18,1,0,50,40-60,0
32908,Operations,Region_22,Bachelor'S,M,Other,1,29,20-30,4,3,0,0,60,40-60,0
37596,Hr,Region_2,Bachelor'S,M,Sourcing,1,37,30-40,5,9,0,0,51,40-60,0
77706,Procurement,Region_2,Bachelor'S,F,Sourcing,1,53,50-60,5,11,1,0,71,60-80,1
35055,Operations,Region_27,Bachelor'S,F,Other,1,29,20-30,5,4,0,0,60,40-60,0
25404,Finance,Region_15,Bachelor'S,M,Sourcing,1,32,30-40,3,6,0,0,60,40-60,0
73811,Operations,Region_26,Bachelor'S,M,Sourcing,1,27,20-30,3,5,0,0,57,40-60,0
9000,Operations,Region_22,Bachelor'S,F,Sourcing,1,42,40-50,3,3,1,0,61,60-80,0
17358,Sales & Marketing,Region_4,Bachelor'S,M,Other,1,44,40-50,5,18,1,0,54,40-60,0
44346,Sales & Marketing,Region_22,Bachelor'S,M,Referred,1,27,20-30,5,2,1,0,55,40-60,0
52618,Procurement,Region_16,Bachelor'S,M,Other,1,36,30-40,4,7,0,0,67,60-80,0
29203,Procurement,Region_8,Bachelor'S,M,Sourcing,1,29,20-30,5,5,1,0,70,60-80,0
76678,Procurement,Region_2,Bachelor'S,F,Other,2,47,40-50,3,3,1,0,69,60-80,0
73385,Hr,Region_2,Master'S & Above,M,Sourcing,1,41,40-50,3,4,0,0,47,40-60,0
64128,Operations,Region_22,Master'S & Above,F,Sourcing,1,47,40-50,3,4,0,0,59,40-60,0
28281,Hr,Region_20,Master'S & Above,M,Other,1,39,30-40,3,2,0,0,48,40-60,0
46597,Sales & Marketing,Region_7,Master'S & Above,F,Sourcing,1,34,30-40,4,8,0,0,51,40-60,0
14277,Analytics,Region_22,Bachelor'S,M,Other,1,27,20-30,4,2,1,0,85,>80,0
36313,Operations,Region_29,Bachelor'S,F,Other,1,28,20-30,4,3,0,0,62,60-80,0
15017,Sales & Marketing,Region_34,Bachelor'S,M,Other,1,28,20-30,1,4,0,0,52,40-60,0
4261,Procurement,Region_2,Bachelor'S,M,Other,1,56,50-60,3,11,0,0,70,60-80,0
22292,Procurement,Region_11,Master'S & Above,F,Other,1,34,30-40,5,9,1,0,71,60-80,0
52268,Sales & Marketing,Region_2,Bachelor'S,M,Other,1,59,50-60,5,16,0,0,49,40-60,0
6209,Procurement,Region_31,Master'S & Above,F,Sourcing,1,38,30-40,3,12,0,0,74,60-80,0
10879,Technology,Region_31,Bachelor'S,M,Other,1,29,20-30,3,10,0,0,77,60-80,0
17019,Sales & Marketing,Region_1,Bachelor'S,F,Other,1,30,30-40,5,3,1,0,44,40-60,0
78098,Sales & Marketing,Region_12,Bachelor'S,F,Sourcing,1,26,20-30,5,2,1,0,51,40-60,0
66529,Technology,Region_25,Master'S & Above,F,Sourcing,1,34,30-40,1,5,0,0,78,60-80,0
32902,Sales & Marketing,Region_2,Master'S & Above,M,Other,1,34,30-40,2,6,1,0,49,40-60,0
20895,Finance,Region_2,Bachelor'S,F,Sourcing,1,26,20-30,3,2,0,0,60,40-60,0
54033,Finance,Region_2,Bachelor'S,M,Sourcing,1,39,30-40,1,10,0,0,62,60-80,0
36160,Procurement,Region_16,Bachelor'S,F,Other,1,29,20-30,2,3,0,0,68,60-80,0
64560,Operations,Region_22,Bachelor'S,F,Other,1,28,20-30,5,2,1,0,62,60-80,1
65895,Operations,Region_13,Master'S & Above,M,Sourcing,1,31,30-40,3,3,1,0,60,40-60,0
48555,R&D,Region_4,Master'S & Above,M,Sourcing,1,43,40-50,4,7,1,0,80,60-80,0
1752,Hr,Region_2,Bachelor'S,F,Sourcing,1,50,50-60,5,7,1,0,54,40-60,0
16580,Operations,Region_8,Bachelor'S,F,Sourcing,1,27,20-30,5,3,0,0,59,40-60,0
66821,Hr,Region_28,Master'S & Above,M,Other,1,38,30-40,3,10,0,0,49,40-60,0
23548,Procurement,Region_27,Master'S & Above,F,Sourcing,1,34,30-40,5,5,1,0,68,60-80,0
23983,Sales & Marketing,Region_23,Bachelor'S,M,Other,2,40,40-50,3,9,0,0,48,40-60,0
67076,Sales & Marketing,Region_28,Master'S & Above,M,Other,1,44,40-50,3,11,1,0,50,40-60,0
43547,Analytics,Region_22,Master'S & Above,M,Sourcing,1,33,30-40,1,8,0,0,81,>80,0
19341,R&D,Region_2,Master'S & Above,M,Sourcing,1,35,30-40,5,2,1,0,82,>80,0
50567,Operations,Region_31,Bachelor'S,M,Sourcing,1,45,40-50,1,17,0,0,60,40-60,0
9355,Operations,Region_7,Bachelor'S,F,Sourcing,1,40,40-50,3,14,0,0,58,40-60,0
21903,Operations,Region_13,Bachelor'S,M,Other,1,34,30-40,5,5,0,0,55,40-60,0
44257,Sales & Marketing,Region_29,Bachelor'S,M,Sourcing,1,31,30-40,1,7,0,0,48,40-60,0
26761,Operations,Region_7,Bachelor'S,F,Sourcing,1,32,30-40,3,4,1,0,60,40-60,0
41769,Operations,Region_32,Bachelor'S,M,Sourcing,1,32,30-40,3,8,0,0,98,>80,1
59778,Sales & Marketing,Region_16,Bachelor'S,M,Sourcing,2,39,30-40,3,4,0,0,54,40-60,0
16684,Sales & Marketing,Region_25,Bachelor'S,M,Other,1,35,30-40,1,4,1,0,55,40-60,0
26692,Analytics,Region_8,Bachelor'S,F,Other,1,27,20-30,1,5,0,0,85,>80,0
21394,Sales & Marketing,Region_2,Master'S & Above,F,Other,2,36,30-40,3,10,0,0,47,40-60,0
53501,Procurement,Region_2,Master'S & Above,M,Other,1,51,50-60,3,19,0,0,66,60-80,0
37106,Technology,Region_14,Bachelor'S,M,Other,1,30,30-40,3,5,0,0,77,60-80,0
68182,Sales & Marketing,Region_22,Bachelor'S,M,Sourcing,1,27,20-30,5,3,0,0,47,40-60,0
38079,Operations,Region_15,Bachelor'S,M,Other,2,30,30-40,3,5,1,0,63,60-80,0
55438,Technology,Region_2,Bachelor'S,M,Referred,1,29,20-30,3,5,0,0,79,60-80,0
5694,Operations,Region_3,Bachelor'S,M,Sourcing,1,32,30-40,4,3,1,0,65,60-80,0
16270,Sales & Marketing,Region_2,Bachelor'S,F,Sourcing,2,34,30-40,3,3,1,0,53,40-60,0
14617,Sales & Marketing,Region_29,Master'S & Above,M,Other,1,34,30-40,3,8,0,0,51,40-60,0
67490,Hr,Region_2,Below Secondary,M,Other,1,20,20-30,5,2,1,0,47,40-60,1
29672,Sales & Marketing,Region_23,Master'S & Above,M,Other,1,42,40-50,5,10,1,0,48,40-60,0
61956,Sales & Marketing,Region_31,Bachelor'S,M,Other,1,40,40-50,5,7,1,0,51,40-60,0
69093,Analytics,Region_4,Master'S & Above,M,Other,2,47,40-50,5,5,0,0,87,>80,0
66688,Sales & Marketing,Region_15,Bachelor'S,M,Sourcing,1,27,20-30,4,2,1,0,52,40-60,0
52052,Sales & Marketing,Region_20,Master'S & Above,M,Other,1,33,30-40,3,2,0,0,46,40-60,0
2202,Sales & Marketing,Region_28,Bachelor'S,M,Sourcing,1,29,20-30,1,3,0,0,51,40-60,0
21892,Procurement,Region_7,Master'S & Above,F,Other,1,34,30-40,5,7,1,0,69,60-80,0
39949,Operations,Region_15,Bachelor'S,M,Sourcing,1,45,40-50,2,13,0,0,61,60-80,0
25012,Operations,Region_7,Bachelor'S,F,Sourcing,1,32,30-40,1,2,0,0,58,40-60,0
3003,Sales & Marketing,Region_25,Bachelor'S,M,Sourcing,1,31,30-40,1,6,0,0,47,40-60,0
38822,Sales & Marketing,Region_17,Bachelor'S,M,Sourcing,1,36,30-40,5,7,0,0,49,40-60,0
23574,Technology,Region_13,Bachelor'S,F,Sourcing,1,26,20-30,2,4,1,0,75,60-80,0
64195,Operations,Region_22,Master'S & Above,F,Referred,1,36,30-40,5,8,1,0,62,60-80,0
47500,Sales & Marketing,Region_7,Bachelor'S,M,Other,1,30,30-40,3,6,0,0,49,40-60,0
34474,Analytics,Region_26,Bachelor'S,F,Other,1,29,20-30,2,3,0,0,79,60-80,0
61617,Sales & Marketing,Region_22,Bachelor'S,M,Sourcing,1,32,30-40,3,6,0,0,60,40-60,1
47357,Sales & Marketing,Region_15,Bachelor'S,M,Sourcing,1,36,30-40,5,4,0,0,51,40-60,0
1465,Operations,Region_2,Master'S & Above,M,Sourcing,1,32,30-40,1,6,0,0,57,40-60,0
65249,Sales & Marketing,Region_14,Bachelor'S,M,Other,1,25,20-30,3,2,0,0,57,40-60,0
48943,Hr,Region_7,Bachelor'S,F,Sourcing,1,39,30-40,1,4,0,0,54,40-60,0
17744,Procurement,Region_2,Master'S & Above,M,Sourcing,1,48,40-50,3,14,0,0,74,60-80,0
61567,Sales & Marketing,Region_22,Bachelor'S,F,Sourcing,1,28,20-30,4,3,0,0,49,40-60,0
49014,Sales & Marketing,Region_20,Bachelor'S,M,Sourcing,3,32,30-40,2,3,0,0,55,40-60,0
65173,Finance,Region_4,Master'S & Above,M,Sourcing,1,35,30-40,5,4,0,0,70,60-80,1
61491,Hr,Region_17,Bachelor'S,F,Other,1,34,30-40,5,8,1,0,46,40-60,0
61173,Analytics,Region_32,Bachelor'S,M,Sourcing,1,39,30-40,5,6,1,0,85,>80,0
60609,Analytics,Region_22,Bachelor'S,M,Sourcing,2,26,20-30,5,3,1,0,83,>80,0
22528,Finance,Region_22,Below Secondary,F,Other,1,25,20-30,4,3,0,0,55,40-60,0
20473,Technology,Region_23,Bachelor'S,M,Other,3,32,30-40,4,6,0,0,81,>80,0
6041,Sales & Marketing,Region_2,Bachelor'S,F,Sourcing,2,29,20-30,3,2,0,0,47,40-60,0
34948,Sales & Marketing,Region_15,Bachelor'S,F,Sourcing,1,37,30-40,3,4,0,0,48,40-60,0
46984,Hr,Region_31,Bachelor'S,F,Other,1,25,20-30,4,3,0,0,49,40-60,0
25664,Procurement,Region_4,Master'S & Above,F,Sourcing,1,33,30-40,4,2,0,0,70,60-80,0
74661,Sales & Marketing,Region_22,Master'S & Above,M,Other,1,37,30-40,2,8,0,0,54,40-60,0
35340,Operations,Region_15,Master'S & Above,M,Other,1,35,30-40,5,9,0,0,56,40-60,0
69945,Sales & Marketing,Region_7,Bachelor'S,M,Sourcing,1,24,20-30,5,1,1,0,49,40-60,0
73465,Sales & Marketing,Region_7,Master'S & Above,F,Sourcing,1,37,30-40,4,8,0,0,51,40-60,0
38889,Sales & Marketing,Region_28,Bachelor'S,M,Other,1,32,30-40,5,4,1,0,53,40-60,0
49823,Operations,Region_22,Bachelor'S,M,Other,1,42,40-50,4,5,1,0,58,40-60,1
7028,Operations,Region_27,Master'S & Above,M,Other,1,34,30-40,3,6,1,0,58,40-60,0
68148,Sales & Marketing,Region_15,Bachelor'S,M,Other,3,33,30-40,3,8,0,0,49,40-60,0
13776,Sales & Marketing,Region_8,Master'S & Above,M,Other,1,34,30-40,2,7,0,0,48,40-60,0
19935,Sales & Marketing,Region_11,Bachelor'S,M,Other,1,27,20-30,4,5,0,0,47,40-60,0
34852,Analytics,Region_2,Master'S & Above,M,Other,1,35,30-40,3,2,1,0,86,>80,1
60531,Operations,Region_31,Bachelor'S,M,Other,1,39,30-40,3,4,1,0,55,40-60,0
54705,Operations,Region_2,Bachelor'S,F,Sourcing,1,30,30-40,3,3,0,0,60,40-60,0
77306,Analytics,Region_22,Master'S & Above,M,Other,1,34,30-40,3,6,0,0,83,>80,0
68708,Analytics,Region_2,Bachelor'S,M,Other,1,30,30-40,5,2,0,0,81,>80,0
66959,Procurement,Region_16,Bachelor'S,M,Other,1,37,30-40,5,4,1,0,72,60-80,0
52011,Sales & Marketing,Region_7,Bachelor'S,M,Sourcing,1,39,30-40,1,5,0,0,49,40-60,0
40349,Sales & Marketing,Region_2,Bachelor'S,F,Sourcing,1,48,40-50,5,8,0,0,51,40-60,0
19275,Sales & Marketing,Region_16,Bachelor'S,M,Sourcing,1,28,20-30,1,3,0,0,50,40-60,0
6132,Sales & Marketing,Region_7,Bachelor'S,M,Sourcing,1,37,30-40,5,10,0,0,61,60-80,1
24868,Operations,Region_29,Bachelor'S,M,Sourcing,1,33,30-40,3,9,0,0,61,60-80,0
69435,Operations,Region_4,Bachelor'S,M,Other,1,46,40-50,3,2,0,0,59,40-60,0
39715,Procurement,Region_11,Bachelor'S,F,Other,1,29,20-30,5,6,1,0,70,60-80,0
38207,Legal,Region_7,Bachelor'S,M,Sourcing,1,31,30-40,5,3,1,0,63,60-80,0
78281,Operations,Region_19,Master'S & Above,M,Other,1,44,40-50,3,7,1,0,58,40-60,1
40032,Sales & Marketing,Region_7,Bachelor'S,M,Sourcing,1,40,40-50,4,11,0,0,46,40-60,0
70520,Sales & Marketing,Region_7,Master'S & Above,M,Sourcing,1,34,30-40,3,7,1,0,95,>80,1
8404,Sales & Marketing,Region_11,Bachelor'S,F,Other,1,28,20-30,5,2,1,0,50,40-60,0
74772,Technology,Region_7,Bachelor'S,F,Other,4,30,30-40,4,7,1,0,80,60-80,0
24405,Operations,Region_2,Master'S & Above,M,Other,1,31,30-40,2,6,0,0,58,40-60,0
71241,Technology,Region_17,Master'S & Above,F,Other,1,41,40-50,5,5,1,0,77,60-80,0
44856,Procurement,Region_2,Bachelor'S,F,Sourcing,1,32,30-40,5,8,1,0,70,60-80,1
1925,Procurement,Region_2,Master'S & Above,M,Other,1,39,30-40,1,4,0,0,66,60-80,0
23752,R&D,Region_15,Bachelor'S,M,Other,1,32,30-40,5,4,1,0,90,>80,1
30920,Technology,Region_4,Bachelor'S,M,Other,1,31,30-40,3,8,0,0,79,60-80,0
68704,Hr,Region_4,Master'S & Above,M,Other,1,36,30-40,4,8,1,0,49,40-60,0
27746,Technology,Region_4,Master'S & Above,F,Other,1,39,30-40,2,3,1,0,81,>80,0
55516,Analytics,Region_22,Bachelor'S,M,Sourcing,1,33,30-40,4,6,1,0,86,>80,1
75023,Sales & Marketing,Region_4,Bachelor'S,M,Other,3,32,30-40,1,5,1,1,45,40-60,0
18694,Operations,Region_15,Master'S & Above,M,Sourcing,1,44,40-50,5,15,0,0,64,60-80,0
31968,Sales & Marketing,Region_31,Master'S & Above,M,Sourcing,2,42,40-50,3,15,0,0,52,40-60,0
76629,Analytics,Region_1,Bachelor'S,M,Other,1,29,20-30,3,4,0,0,87,>80,0
16834,Sales & Marketing,Region_7,Bachelor'S,M,Sourcing,1,33,30-40,3,3,1,0,52,40-60,1
15131,Technology,Region_2,Bachelor'S,F,Referred,1,51,50-60,3,3,1,0,80,60-80,0
8273,Technology,Region_31,Bachelor'S,M,Other,1,35,30-40,3,6,0,0,81,>80,0
21635,Technology,Region_2,Bachelor'S,M,Sourcing,3,28,20-30,3,5,0,0,79,60-80,0
69748,Sales & Marketing,Region_31,Bachelor'S,M,Other,1,43,40-50,3,9,0,0,49,40-60,0
21152,Sales & Marketing,Region_13,Master'S & Above,M,Sourcing,1,37,30-40,2,10,0,0,49,40-60,0
24012,Sales & Marketing,Region_25,Master'S & Above,M,Other,1,42,40-50,4,9,0,0,46,40-60,0
61129,Procurement,Region_7,Master'S & Above,F,Other,2,34,30-40,4,6,0,0,67,60-80,0
65626,Analytics,Region_22,Bachelor'S,F,Sourcing,1,30,30-40,2,4,0,0,88,>80,0
64318,Operations,Region_22,Master'S & Above,M,Sourcing,1,42,40-50,3,12,1,0,60,40-60,0
25144,Operations,Region_15,Bachelor'S,F,Other,1,36,30-40,2,2,0,0,63,60-80,0
23525,Operations,Region_4,Master'S & Above,M,Sourcing,1,40,40-50,5,6,0,0,73,60-80,1
78266,Sales & Marketing,Region_2,Bachelor'S,M,Other,2,47,40-50,4,14,0,0,47,40-60,0
73136,Operations,Region_15,Master'S & Above,M,Sourcing,1,37,30-40,5,3,1,0,63,60-80,1
14180,Sales & Marketing,Region_22,Bachelor'S,F,Sourcing,1,27,20-30,2,4,0,0,49,40-60,0
25728,Sales & Marketing,Region_10,Master'S & Above,M,Other,1,44,40-50,3,4,0,0,50,40-60,0
43761,Technology,Region_17,Bachelor'S,F,Sourcing,1,26,20-30,4,2,1,0,79,60-80,0
15021,Analytics,Region_28,Bachelor'S,M,Other,1,28,20-30,5,2,1,0,85,>80,0
18542,Sales & Marketing,Region_2,Bachelor'S,F,Sourcing,1,41,40-50,3,7,0,0,45,40-60,0
12717,Operations,Region_2,Bachelor'S,M,Other,1,38,30-40,3,13,1,0,63,60-80,1
73430,Sales & Marketing,Region_8,Bachelor'S,M,Other,1,26,20-30,2,3,0,0,51,40-60,0
46923,Finance,Region_15,Bachelor'S,M,Sourcing,2,28,20-30,3,4,0,0,58,40-60,0
61955,Sales & Marketing,Region_16,Bachelor'S,M,Sourcing,1,26,20-30,4,2,0,0,50,40-60,0
11616,Procurement,Region_11,Bachelor'S,M,Sourcing,1,39,30-40,1,9,0,0,74,60-80,0
64180,Operations,Region_13,Master'S & Above,F,Sourcing,1,34,30-40,3,2,0,0,60,40-60,0
